Year,half-marathon time,marathon time
2009,1:36:25,03:51:17
2009,1:52:37,04:10:01
2009,1:35:16,03:28:18
2009,1:20:35,02:55:04
2009,1:56:02,03:42:16
2009,2:33:31,05:12:15
2009,1:39:16,03:28:29
2009,1:56:25,03:47:58
2009,1:41:18,04:07:28
2009,1:53:46,04:22:13
2009,1:48:15,03:52:47
2009,2:19:23,05:10:57
2009,1:19:25,02:41:52
2009,1:35:03,04:00:53
2009,2:20:18,05:50:12
2009,1:25:17,02:58:31
2009,1:49:45,04:17:23
2009,2:05:48,04:02:57
2009,2:19:57,05:22:36
2009,2:05:07,04:52:33
2009,1:50:46,04:02:13
2009,1:41:36,03:53:29
2009,1:46:57,04:12:35
2009,2:05:35,04:46:49
2009,1:57:36,03:37:53
2009,1:47:08,04:04:37
2009,2:02:17,04:25:39
2009,1:58:08,04:24:05
2009,1:46:04,03:55:59
2009,2:41:31,05:45:06
2009,1:29:48,03:20:01
2009,1:18:39,02:49:20
2009,1:34:22,03:17:07
2009,1:32:49,03:21:34
2009,1:54:34,04:18:36
2009,2:21:53,05:09:54
2009,2:09:39,04:37:10
2009,1:28:00,03:11:57
2009,2:17:31,05:21:05
2009,2:02:36,05:07:35
2009,1:38:39,04:08:02
2009,2:17:34,05:28:47
2009,1:45:55,03:52:08
2009,1:49:30,03:46:47
2009,1:57:40,04:38:40
2009,1:38:31,04:06:13
2009,1:54:46,04:32:56
2009,1:58:52,04:25:20
2009,2:11:58,04:55:34
2009,2:05:03,04:19:50
2009,1:53:33,04:26:00
2009,1:41:53,03:37:54
2009,2:34:29,04:48:25
2009,1:35:18,03:37:46
2009,1:56:08,04:36:43
2009,2:02:14,04:56:22
2009,2:07:49,05:11:46
2009,2:28:07,05:19:59
2009,1:59:00,04:17:37
2009,1:55:59,04:00:40
2009,1:56:55,04:42:40
2009,1:26:47,03:02:53
2009,2:06:52,05:40:36
2009,1:28:37,03:16:00
2009,1:47:37,04:01:07
2009,2:18:14,05:23:19
2009,1:40:24,03:48:33
2009,1:29:20,03:40:28
2009,1:29:29,03:25:56
2009,1:22:55,02:59:37
2009,1:32:19,03:10:18
2009,2:05:14,03:55:29
2009,1:46:25,03:49:44
2009,1:45:07,03:54:14
2009,1:39:07,03:38:09
2009,2:06:21,05:03:38
2009,1:59:04,04:05:14
2009,2:19:56,04:54:49
2009,1:55:46,04:10:16
2009,1:53:58,04:33:59
2009,1:38:09,04:03:11
2009,1:28:39,03:42:20
2009,2:07:31,04:42:59
2009,1:27:18,02:57:25
2009,2:07:55,04:17:00
2009,1:26:24,03:04:29
2009,1:18:17,02:48:24
2009,1:51:24,03:56:27
2009,1:29:03,03:13:40
2009,1:50:44,03:35:13
2009,2:14:12,04:54:41
2009,2:18:58,04:44:37
2009,2:11:36,04:17:24
2009,1:46:30,04:01:14
2009,2:05:26,05:55:56
2009,1:42:12,04:22:12
2009,1:27:20,03:09:43
2009,1:20:19,02:53:47
2009,2:37:59,06:01:41
2009,2:10:43,05:11:58
2009,1:40:26,03:18:40
2009,1:41:00,03:40:43
2009,1:29:33,03:03:21
2009,1:48:55,04:05:29
2009,2:05:42,04:56:54
2009,1:26:33,03:18:53
2009,1:54:43,03:51:51
2009,2:19:36,04:00:42
2009,2:12:54,04:57:18
2009,1:43:04,04:08:49
2009,1:59:14,04:40:13
2009,1:56:26,04:27:51
2009,1:39:11,03:35:34
2009,2:08:32,04:36:22
2009,2:17:45,04:35:11
2009,1:33:01,03:29:06
2009,2:10:07,04:48:12
2009,1:39:10,03:47:05
2009,1:37:35,03:38:27
2009,1:58:55,04:34:17
2009,1:45:31,03:57:59
2009,1:42:27,04:00:10
2009,2:00:25,04:48:00
2009,1:51:26,03:50:52
2009,2:02:04,04:48:27
2009,1:42:43,03:58:27
2009,1:50:20,04:55:25
2009,1:46:30,03:59:58
2009,2:12:31,05:01:27
2009,2:16:40,05:03:17
2009,1:46:20,04:12:10
2009,1:22:56,02:45:38
2009,2:18:21,05:14:34
2009,2:19:56,05:11:56
2009,1:50:09,04:10:59
2009,1:43:38,03:32:09
2009,1:43:12,03:39:57
2009,2:06:21,04:52:31
2009,2:04:05,05:04:05
2009,1:39:33,03:26:12
2009,1:45:44,03:42:36
2009,1:48:00,04:34:45
2009,1:42:45,04:09:05
2009,1:43:07,03:58:31
2009,2:19:27,05:14:05
2009,1:48:04,04:26:19
2009,1:35:34,03:43:59
2009,1:29:56,03:10:22
2009,1:46:41,04:18:19
2009,1:19:53,02:51:00
2009,2:08:48,04:53:30
2009,1:32:52,03:32:10
2009,2:04:28,04:51:07
2009,1:48:22,03:55:10
2009,1:54:10,04:07:38
2009,1:40:57,04:56:34
2009,1:53:17,03:55:53
2009,1:32:15,03:36:51
2009,1:47:47,03:15:05
2009,1:45:56,04:09:50
2009,1:47:01,04:03:29
2009,2:01:09,04:30:23
2009,1:36:31,03:25:23
2009,1:47:09,04:03:37
2009,1:35:21,03:32:31
2009,1:45:24,03:44:33
2009,1:34:08,03:23:50
2009,1:39:13,03:35:34
2009,1:49:01,04:25:56
2009,1:42:45,04:00:09
2009,1:49:51,03:39:59
2009,1:34:53,03:38:26
2009,1:56:29,04:10:45
2009,1:47:43,03:59:58
2009,1:35:57,03:32:55
2009,1:39:09,04:39:53
2009,1:42:31,03:49:03
2009,1:42:02,03:37:29
2009,2:16:04,04:37:23
2009,1:50:48,03:56:01
2009,1:30:57,03:57:49
2009,1:28:03,03:48:02
2009,1:49:30,03:59:51
2009,2:14:38,05:14:58
2009,1:44:33,04:04:17
2009,1:56:17,04:12:11
2009,1:47:01,03:54:47
2009,2:34:42,05:55:26
2009,1:40:09,04:31:01
2009,1:47:29,04:15:44
2009,2:01:26,03:43:50
2009,1:38:36,03:28:51
2009,1:38:36,03:48:42
2009,1:38:36,03:50:32
2009,1:56:08,04:07:16
2009,1:37:41,03:42:07
2009,1:26:56,03:04:34
2009,1:56:49,04:04:23
2009,1:39:01,03:39:53
2009,2:12:05,04:07:20
2009,2:03:07,03:54:59
2009,1:25:23,02:59:21
2009,1:37:08,03:27:39
2009,1:45:05,03:52:03
2009,1:12:02,02:39:04
2009,2:24:47,04:57:58
2009,1:57:31,04:39:16
2009,1:26:21,03:15:03
2009,1:58:42,03:59:48
2009,2:00:44,04:19:41
2009,2:25:05,05:15:59
2009,1:59:07,04:11:30
2009,2:32:02,04:39:59
2009,2:13:48,04:39:21
2009,1:42:22,03:41:20
2009,1:57:25,04:39:47
2009,1:35:54,03:35:04
2009,1:20:54,02:55:37
2009,2:28:33,05:24:55
2009,1:56:38,04:01:24
2009,2:41:48,05:05:11
2009,1:51:33,03:45:12
2009,1:52:38,04:05:48
2009,1:40:52,03:44:37
2009,1:15:06,02:41:23
2009,1:53:12,03:59:24
2009,1:52:42,04:10:53
2009,2:13:00,04:47:07
2009,1:26:40,03:05:51
2009,1:48:25,03:48:14
2009,2:05:02,04:45:20
2009,1:37:18,03:29:00
2009,1:34:52,03:33:26
2009,1:43:15,04:08:01
2009,1:47:49,04:53:30
2009,1:44:45,03:35:55
2009,1:46:44,04:03:10
2009,2:26:40,04:31:52
2009,2:14:11,04:40:13
2009,2:03:10,04:18:36
2009,2:29:50,04:36:01
2009,1:49:41,04:02:26
2009,1:32:32,03:12:54
2009,2:02:46,04:29:15
2009,2:16:02,04:20:11
2009,1:38:11,04:11:51
2009,1:28:35,03:07:57
2009,2:03:31,04:32:29
2009,1:25:11,03:10:17
2009,1:24:01,02:54:03
2009,2:03:02,04:24:43
2009,1:59:39,04:18:40
2009,1:42:57,03:54:26
2009,2:02:52,04:45:25
2009,1:36:18,03:45:38
2009,1:23:36,02:57:19
2009,1:38:56,03:44:41
2009,2:29:44,05:11:03
2009,2:11:38,05:13:20
2009,1:33:24,03:48:18
2009,1:35:18,03:36:28
2009,1:39:03,03:27:50
2009,1:32:31,03:16:40
2009,1:37:49,03:28:49
2009,2:13:42,04:51:54
2009,1:48:14,04:05:00
2009,1:39:00,03:43:51
2009,2:26:58,05:15:11
2009,1:35:58,03:29:47
2009,2:18:46,06:25:44
2009,1:50:44,03:58:48
2009,2:06:08,05:22:21
2009,1:46:49,03:56:40
2009,1:50:14,04:05:16
2009,2:05:06,04:19:38
2009,1:20:46,03:01:08
2009,1:58:48,04:25:25
2009,1:57:41,03:43:46
2009,1:22:20,02:54:02
2009,2:03:03,04:37:31
2009,1:59:21,04:20:06
2009,1:49:29,04:42:33
2009,2:19:20,05:22:02
2009,1:36:06,03:46:40
2009,2:45:14,05:54:14
2009,2:17:06,04:42:42
2009,1:30:10,03:19:53
2009,1:44:43,04:25:41
2009,2:18:12,05:08:47
2009,1:30:21,03:15:30
2009,1:30:40,03:14:41
2009,1:59:13,04:29:41
2009,1:46:39,04:11:31
2009,1:37:40,03:43:42
2009,2:04:51,04:23:32
2009,2:11:04,04:16:44
2009,2:01:05,03:57:25
2009,1:41:22,04:13:54
2009,2:09:42,04:44:32
2009,1:40:48,03:43:38
2009,1:50:54,04:20:56
2009,2:05:15,04:06:29
2009,2:08:37,04:30:27
2009,1:43:44,03:44:25
2009,1:20:44,02:47:18
2009,1:50:57,04:24:04
2009,1:34:54,03:18:06
2009,1:53:41,04:34:32
2009,1:36:16,03:22:43
2009,2:01:02,04:47:21
2009,2:06:13,04:57:12
2009,1:28:22,03:06:05
2009,1:42:28,03:34:03
2009,1:40:37,04:17:24
2009,2:19:23,04:55:58
2009,1:45:12,03:47:25
2009,1:41:25,03:48:53
2009,1:34:23,03:24:22
2009,1:40:19,03:35:37
2009,1:55:01,04:02:51
2009,1:57:21,04:23:37
2009,1:44:13,04:09:33
2009,1:44:29,04:08:46
2009,2:30:12,05:26:57
2009,2:35:12,05:48:26
2009,1:58:23,04:29:42
2009,1:46:21,03:57:31
2009,1:34:45,03:16:54
2009,2:14:03,04:15:19
2009,1:47:15,03:59:07
2009,1:44:56,04:35:52
2009,2:06:46,04:39:53
2009,1:35:17,03:30:28
2009,1:56:58,04:24:06
2009,1:38:37,03:48:15
2009,1:43:34,03:56:14
2009,2:12:04,04:58:09
2009,1:47:44,03:53:45
2009,2:09:58,05:16:15
2009,2:06:14,04:51:53
2009,1:57:43,05:01:09
2009,1:49:17,04:00:20
2009,1:49:17,04:12:52
2009,2:00:20,04:34:10
2009,2:00:20,04:34:10
2009,1:56:59,04:00:19
2009,1:11:39,02:51:35
2009,1:39:11,03:28:10
2009,1:20:20,02:59:58
2009,1:45:57,03:42:48
2009,2:20:05,04:30:44
2009,2:27:19,05:55:56
2009,2:47:17,05:40:36
2009,2:02:09,04:37:19
2009,1:55:02,04:36:50
2009,1:55:52,04:40:55
2009,1:46:58,03:56:50
2009,1:49:46,04:11:16
2009,2:01:11,04:44:10
2009,2:23:30,05:06:03
2009,2:06:19,05:04:14
2009,1:53:17,04:07:52
2009,1:47:19,04:10:26
2009,1:52:23,03:43:31
2009,1:49:11,04:05:37
2009,2:11:11,04:51:07
2009,1:43:47,03:43:54
2009,1:27:02,03:16:14
2009,1:49:39,03:54:46
2009,1:29:21,03:09:22
2009,1:35:53,04:08:17
2009,2:40:23,05:50:37
2009,2:33:12,05:50:37
2009,2:04:16,04:44:13
2009,2:05:57,04:28:20
2009,1:52:32,05:05:58
2009,1:41:48,04:34:25
2009,1:50:07,03:53:49
2009,1:55:18,04:55:16
2009,1:59:16,04:33:31
2009,1:43:13,03:07:07
2009,1:54:39,03:59:53
2009,1:28:52,03:16:29
2009,1:39:36,04:29:50
2009,1:53:35,04:28:10
2009,1:56:36,04:10:43
2009,1:56:36,04:27:06
2009,2:09:31,03:49:28
2009,2:25:40,04:52:27
2009,1:52:52,04:16:37
2009,1:50:01,03:47:51
2009,1:39:38,03:41:06
2009,2:02:22,04:42:30
2009,1:39:55,03:52:57
2009,1:42:00,03:34:13
2009,1:51:10,04:00:24
2009,1:29:45,03:04:27
2009,1:35:40,03:39:21
2009,2:31:06,05:36:12
2009,1:41:44,04:00:44
2009,2:37:01,05:50:33
2009,2:39:10,04:35:19
2009,2:01:23,04:51:13
2009,1:23:38,03:05:37
2009,2:08:44,04:06:38
2009,1:43:13,04:12:46
2009,1:20:19,02:45:13
2009,1:44:31,03:56:14
2009,1:44:31,04:35:42
2009,1:35:34,03:31:40
2009,1:38:07,03:39:29
2009,2:00:42,04:21:18
2009,1:47:57,03:47:01
2009,2:27:38,04:57:08
2009,2:00:32,03:54:37
2009,1:27:11,03:54:48
2009,1:42:42,03:46:49
2009,1:29:29,03:28:36
2009,1:35:54,03:32:50
2009,2:02:51,05:08:00
2009,1:33:24,03:38:55
2009,2:02:06,04:40:47
2009,1:37:18,03:27:34
2009,2:12:37,04:43:08
2009,1:42:33,03:40:18
2009,2:08:49,04:39:04
2009,2:02:01,03:52:51
2009,1:49:47,03:58:07
2009,2:22:30,05:27:03
2009,2:03:11,04:28:06
2009,2:09:45,04:15:03
2009,2:02:50,04:02:35
2009,2:02:15,04:45:51
2009,1:17:01,02:46:18
2009,1:43:17,04:12:06
2009,2:03:31,04:25:02
2009,1:18:47,03:05:00
2009,1:30:51,03:16:58
2009,2:08:29,04:13:01
2009,1:33:02,03:28:46
2009,1:46:38,04:19:39
2009,2:15:24,04:50:25
2009,1:46:21,03:55:31
2009,1:25:26,03:08:05
2009,1:33:53,03:48:37
2009,2:12:25,04:40:13
2009,1:45:52,03:54:49
2009,2:04:32,04:30:21
2009,1:44:05,04:15:09
2009,1:43:08,04:25:56
2009,1:44:15,03:50:00
2009,1:37:04,03:15:47
2009,1:38:35,03:42:54
2009,2:03:37,04:45:07
2009,1:38:58,03:35:51
2009,2:09:23,04:37:17
2009,1:58:41,03:47:24
2009,2:06:24,03:52:04
2009,1:19:13,02:38:56
2009,1:43:07,03:43:32
2009,2:19:45,04:14:12
2009,1:44:06,03:47:59
2009,1:29:36,03:30:17
2009,1:41:28,03:41:45
2009,1:36:39,03:29:09
2009,1:42:38,03:38:31
2009,1:35:38,03:26:18
2009,1:51:12,04:13:15
2009,2:00:21,04:33:24
2009,2:10:45,04:26:01
2009,1:35:54,03:52:15
2009,1:49:43,05:05:40
2009,1:26:08,03:01:11
2009,1:50:43,05:18:52
2009,1:41:02,03:36:47
2009,1:38:53,03:59:48
2009,2:09:25,04:26:12
2009,1:37:44,03:32:04
2009,2:16:26,04:42:54
2009,1:34:39,03:05:12
2009,1:44:44,04:23:30
2009,1:52:26,03:41:46
2009,1:50:42,04:22:50
2009,1:38:24,04:05:11
2009,2:31:17,04:54:14
2009,1:49:43,04:20:16
2009,1:36:06,03:14:25
2009,1:36:50,03:39:00
2009,1:39:22,03:44:53
2009,2:09:08,05:07:22
2009,2:34:18,05:19:34
2009,1:44:14,03:31:15
2009,1:29:52,03:34:58
2009,1:21:33,03:05:07
2009,1:41:41,03:40:44
2009,2:24:29,04:36:27
2009,1:55:42,05:17:04
2009,2:03:24,04:57:56
2009,1:52:16,04:20:55
2009,1:32:03,03:22:32
2009,1:55:21,04:27:58
2009,2:00:10,04:22:28
2009,1:54:24,04:24:24
2009,1:50:12,04:17:51
2009,2:02:21,04:23:55
2009,2:01:53,03:32:09
2009,1:45:55,04:37:09
2009,1:54:40,04:08:46
2009,2:06:23,04:40:23
2009,1:40:48,03:38:09
2009,1:45:04,03:58:38
2009,1:48:07,03:55:23
2009,1:23:03,02:56:33
2009,2:08:32,04:32:29
2009,2:20:46,04:57:39
2009,2:06:34,04:18:45
2009,1:52:43,04:57:53
2009,1:31:46,03:20:01
2009,1:38:19,04:08:55
2009,1:46:51,04:01:32
2009,1:37:52,03:20:08
2009,1:36:47,03:37:02
2009,1:36:06,03:16:27
2009,1:53:06,04:09:21
2009,1:49:10,04:20:13
2009,1:58:13,05:24:52
2009,1:46:09,03:07:14
2009,2:04:29,04:29:59
2009,2:02:28,04:35:37
2009,1:41:20,04:35:37
2009,2:05:15,04:57:52
2009,2:03:08,04:39:17
2009,1:38:24,03:41:08
2009,1:54:55,04:02:13
2009,1:50:33,04:02:38
2009,1:52:04,04:10:43
2009,1:41:13,04:08:06
2009,1:27:38,03:18:32
2009,1:57:17,04:23:54
2009,1:42:01,03:43:36
2009,1:37:49,03:46:27
2009,1:44:26,04:16:39
2009,1:39:12,03:51:47
2009,1:30:57,03:20:43
2009,2:06:13,05:18:53
2009,2:06:13,04:45:19
2009,1:35:38,03:28:38
2009,1:57:45,04:23:14
2009,2:23:23,05:09:38
2009,1:34:29,03:34:10
2009,1:29:34,03:28:36
2009,1:46:05,04:02:26
2009,1:31:49,03:20:39
2009,1:44:04,03:52:15
2009,1:42:54,03:49:40
2009,1:38:10,03:30:21
2009,2:16:17,04:44:05
2009,2:16:18,04:44:05
2009,1:54:36,04:11:12
2009,1:36:09,03:32:51
2009,2:00:15,04:37:02
2009,2:28:13,06:25:30
2009,1:17:57,02:41:38
2009,1:18:38,02:48:45
2009,1:19:01,02:47:36
2009,2:06:23,04:36:42
2009,1:41:12,03:49:43
2009,1:33:31,04:16:38
2009,2:46:56,05:51:36
2009,2:34:37,06:20:45
2009,1:33:56,03:32:28
2009,1:59:02,04:26:31
2009,1:35:16,03:50:55
2009,1:33:43,03:37:49
2009,1:41:24,03:29:08
2009,2:27:06,04:13:34
2009,1:39:39,03:58:24
2009,1:39:39,04:23:49
2009,1:39:39,04:32:54
2009,1:29:45,03:21:44
2009,1:51:35,04:09:02
2009,1:51:35,04:28:21
2009,1:20:44,02:48:00
2009,1:20:44,03:18:15
2009,1:48:03,04:10:17
2009,2:05:34,04:24:47
2009,2:30:09,05:34:24
2009,1:29:03,03:01:41
2009,1:29:03,03:22:03
2009,1:55:47,03:45:46
2009,1:41:23,03:43:04
2009,1:15:23,03:08:35
2009,1:34:23,02:50:35
2009,1:30:56,03:21:10
2009,1:34:59,03:29:41
2009,1:34:59,03:43:43
2009,1:34:59,04:38:02
2009,1:51:24,03:44:05
2009,1:41:32,04:05:35
2009,1:31:17,03:26:09
2009,2:07:32,05:36:35
2009,2:03:00,03:36:38
2009,2:09:07,05:34:58
2009,1:41:57,03:43:34
2009,1:33:27,04:17:03
2009,2:26:33,05:09:34
2009,2:24:21,05:34:51
2009,1:31:48,03:17:31
2009,2:01:21,04:01:14
2009,2:01:21,04:11:32
2009,2:09:45,04:32:38
2009,1:34:50,03:31:09
2009,1:54:09,04:09:39
2009,2:01:54,04:43:51
2009,2:10:52,05:02:29
2009,1:47:27,04:09:54
2009,2:13:52,04:44:26
2009,1:44:12,04:01:48
2009,2:25:32,05:16:04
2009,1:34:51,03:14:31
2009,1:33:16,03:25:47
2009,1:33:16,03:33:07
2009,2:17:02,04:39:46
2009,1:50:36,04:07:18
2009,1:53:20,03:51:42
2009,1:53:20,04:32:09
2009,1:36:10,03:25:54
2009,1:36:10,03:51:39
2009,2:19:07,04:34:18
2009,2:05:50,03:54:32
2009,2:01:02,03:57:17
2009,1:48:07,03:55:30
2009,1:41:27,03:49:04
2009,2:01:52,04:07:40
2009,1:47:25,04:06:05
2009,2:15:02,04:33:06
2009,1:29:31,03:17:15
2009,1:55:32,04:38:03
2009,1:55:32,05:14:30
2009,2:38:22,05:02:31
2009,1:40:53,04:03:39
2009,1:23:41,02:57:58
2009,1:55:42,04:20:38
2009,1:58:59,04:41:35
2009,1:43:03,03:14:27
2009,1:42:22,03:58:36
2009,1:54:29,04:47:08
2009,1:41:31,03:38:00
2009,1:44:37,03:29:51
2009,2:03:30,04:46:53
2009,2:08:21,04:06:20
2009,1:50:08,04:27:19
2009,1:38:47,03:44:44
2009,2:30:35,05:25:02
2009,1:41:57,04:05:51
2009,1:42:36,03:23:49
2009,2:11:18,05:06:48
2009,1:42:22,03:59:47
2009,1:33:15,03:30:22
2009,1:26:25,03:01:17
2009,1:49:10,04:28:01
2009,1:27:46,03:06:53
2009,1:49:30,04:11:30
2009,2:04:46,04:37:53
2009,2:02:38,04:11:37
2009,1:39:38,03:30:28
2009,1:38:02,03:34:11
2009,1:37:05,03:46:06
2009,1:49:36,04:07:09
2009,1:22:08,02:54:42
2009,1:38:54,04:00:20
2009,2:16:18,04:55:01
2009,1:51:16,03:53:53
2009,1:51:16,03:54:24
2009,1:51:16,04:04:58
2009,1:36:47,03:59:04
2009,1:40:51,03:55:39
2009,1:31:50,03:16:31
2009,1:45:16,03:57:30
2009,2:19:41,04:54:16
2009,1:42:58,03:52:04
2009,2:58:46,06:02:24
2009,2:58:46,06:02:25
2009,1:50:24,04:17:25
2009,1:38:14,03:34:40
2009,1:47:35,04:11:14
2009,1:50:33,03:47:21
2009,1:26:40,03:16:31
2009,1:39:23,03:48:26
2009,1:55:18,04:10:01
2009,1:59:44,05:02:11
2009,1:45:08,04:03:37
2009,1:28:54,03:12:39
2009,2:13:15,04:52:00
2009,1:35:20,03:34:32
2009,1:54:27,04:16:26
2009,1:58:00,04:17:08
2009,2:04:27,05:00:23
2009,2:14:34,05:02:59
2009,2:21:53,04:16:05
2009,1:58:58,04:16:11
2009,2:18:48,05:05:43
2009,2:00:24,04:14:51
2009,1:45:52,03:54:55
2009,1:51:35,04:52:07
2009,1:57:43,04:26:17
2009,1:45:03,03:20:36
2009,1:45:03,04:03:07
2009,1:52:41,04:06:12
2009,1:46:26,04:06:42
2009,1:42:06,04:34:31
2009,1:37:37,03:22:49
2009,2:00:52,04:40:49
2009,1:53:36,04:30:08
2009,1:42:29,03:45:56
2009,2:16:15,04:59:11
2009,1:32:09,03:08:27
2009,1:32:09,04:00:22
2009,2:03:34,03:45:07
2009,2:03:34,03:52:49
2009,2:16:15,04:43:33
2009,1:42:09,03:35:24
2009,1:42:09,03:47:39
2009,1:42:09,04:23:51
2009,1:35:29,03:49:18
2009,1:52:01,03:42:01
2009,1:42:24,03:46:45
2009,2:21:32,05:05:49
2009,1:41:41,03:43:37
2009,1:22:15,02:56:18
2009,1:32:04,04:15:09
2009,1:59:30,04:39:57
2009,2:33:24,06:16:50
2009,1:31:47,03:55:39
2009,1:21:56,03:24:45
2009,1:47:28,03:41:46
2009,2:17:02,04:27:58
2009,1:58:52,04:14:21
2009,2:20:47,05:23:24
2009,1:27:08,03:23:20
2009,1:51:46,04:41:48
2009,1:30:14,03:14:01
2009,1:46:03,03:52:12
2009,2:16:36,03:56:34
2009,1:53:49,04:17:44
2009,2:03:48,05:04:28
2009,1:20:05,02:53:37
2009,1:59:53,03:54:27
2009,1:56:35,04:32:41
2009,1:25:16,03:07:39
2009,1:23:20,03:27:47
2009,1:41:45,04:18:54
2009,2:14:12,04:36:52
2009,2:09:43,04:12:49
2009,1:42:15,03:31:56
2009,1:42:03,03:49:46
2009,1:34:52,03:25:28
2009,1:45:54,04:01:17
2009,1:47:14,03:37:56
2009,1:59:35,04:30:37
2009,1:59:44,04:05:21
2009,1:46:21,03:31:53
2009,1:41:12,03:45:22
2009,1:37:02,03:29:00
2009,1:53:37,03:59:32
2009,1:29:06,03:06:51
2009,1:50:10,04:30:21
2009,1:37:08,03:44:54
2009,1:58:12,05:13:45
2009,2:08:19,04:27:41
2009,2:34:41,05:57:31
2009,1:32:05,03:12:11
2009,1:44:09,03:46:07
2009,1:47:26,03:46:53
2009,1:32:52,03:19:44
2009,2:26:33,05:12:17
2009,1:55:41,04:08:37
2009,2:07:14,04:19:16
2009,1:38:09,03:32:37
2009,1:37:27,03:52:03
2009,1:35:43,03:49:23
2009,1:47:44,04:41:36
2009,1:55:27,04:12:20
2009,1:48:34,03:44:55
2009,1:51:27,03:42:20
2009,2:02:45,04:16:42
2009,1:31:02,03:28:38
2009,2:11:09,05:26:19
2009,1:42:31,03:54:11
2009,1:21:54,02:55:08
2009,2:08:49,04:41:48
2009,1:55:10,04:15:21
2009,2:22:23,05:08:37
2009,2:33:33,04:56:34
2009,2:06:45,04:36:51
2009,1:31:42,03:42:06
2009,2:11:05,04:58:27
2009,1:41:36,03:43:00
2009,1:26:51,03:09:27
2009,1:26:11,03:02:00
2009,1:26:11,03:15:45
2009,1:36:29,03:29:10
2009,1:36:47,03:56:18
2009,2:33:35,05:31:05
2009,1:26:18,03:10:20
2009,1:38:45,03:17:31
2009,1:39:53,03:45:18
2009,2:03:31,03:38:16
2009,1:41:38,03:04:42
2009,1:34:11,03:45:59
2009,1:38:37,03:49:28
2009,1:33:39,03:44:38
2009,2:13:48,04:19:27
2009,1:32:14,03:31:47
2009,1:44:13,03:44:47
2009,1:50:33,04:24:05
2009,2:14:07,04:49:08
2009,2:00:52,04:04:56
2009,2:22:52,05:32:04
2009,1:41:03,03:40:54
2009,1:31:03,03:50:35
2009,1:48:01,04:04:56
2009,1:55:17,04:25:34
2009,1:34:52,03:31:44
2009,1:36:49,03:31:00
2009,1:56:10,04:26:56
2009,1:28:27,03:24:52
2009,1:23:29,02:22:34
2009,1:39:26,03:49:29
2009,2:04:05,04:36:49
2009,2:05:04,04:34:11
2009,1:44:30,04:01:21
2009,1:54:56,04:03:11
2009,1:34:46,03:32:48
2009,1:39:29,03:49:46
2009,2:04:36,03:44:52
2009,1:53:43,03:49:37
2009,1:50:19,03:54:21
2009,1:38:38,03:27:01
2009,1:38:38,03:48:43
2009,1:46:09,04:06:58
2009,1:39:20,03:45:43
2009,1:43:02,04:02:23
2009,1:40:33,03:35:38
2009,2:20:49,06:26:08
2009,1:40:48,04:39:32
2009,2:01:14,04:51:24
2009,1:48:10,04:41:21
2009,1:26:18,03:11:00
2009,1:35:34,03:34:15
2009,1:45:03,04:13:38
2009,1:29:34,03:35:32
2009,2:03:41,05:00:10
2009,1:43:59,03:45:29
2009,1:35:59,03:34:41
2009,1:46:34,03:47:16
2009,2:04:10,04:08:44
2009,2:21:00,05:46:50
2009,1:31:02,03:14:02
2009,1:41:56,03:36:43
2009,1:34:20,03:27:36
2009,1:42:29,04:07:14
2009,1:53:32,03:29:57
2009,1:37:39,04:26:28
2009,1:51:36,04:05:43
2009,1:32:39,03:13:25
2009,1:31:09,03:07:58
2009,1:43:13,04:07:42
2009,1:16:22,02:36:48
2009,1:46:04,03:45:04
2009,1:48:24,03:36:48
2009,1:45:34,03:34:31
2009,1:39:30,03:44:37
2009,2:00:48,04:42:32
2009,1:50:19,04:07:09
2009,1:40:14,04:03:35
2009,1:54:31,04:30:43
2009,1:30:49,03:25:16
2009,1:45:29,04:40:07
2009,1:52:07,04:36:00
2009,2:12:31,04:45:25
2009,2:03:14,05:09:56
2009,2:27:41,05:04:42
2009,2:00:59,04:04:06
2009,2:00:45,04:18:07
2009,1:18:17,02:43:33
2009,2:09:23,04:31:30
2009,1:46:24,04:19:29
2009,1:47:44,04:03:44
2009,1:59:43,04:49:22
2009,1:59:56,04:23:17
2009,2:28:59,05:37:53
2009,1:40:47,03:48:04
2009,2:13:52,03:54:24
2009,1:49:08,04:31:38
2009,1:53:07,04:20:37
2009,1:29:50,03:23:00
2009,1:48:06,03:58:21
2009,1:48:06,03:59:32
2009,1:28:47,03:21:24
2009,2:08:58,03:49:47
2009,1:53:18,04:01:36
2009,1:53:28,04:12:34
2009,1:43:36,03:40:09
2009,1:35:47,03:27:38
2009,1:54:10,04:50:35
2009,1:48:10,04:05:44
2009,1:32:52,03:25:09
2009,1:49:33,03:53:43
2009,1:59:42,04:19:46
2009,1:42:33,03:53:40
2009,1:50:43,04:24:07
2009,1:50:43,04:29:31
2009,1:32:05,03:42:56
2009,2:05:55,05:21:40
2009,1:30:59,03:03:44
2009,1:35:30,03:41:08
2009,2:11:04,04:37:27
2009,1:27:33,03:13:03
2009,2:16:53,05:36:35
2009,1:46:14,03:58:07
2009,2:01:46,04:14:53
2009,1:51:15,04:56:31
2009,2:12:58,04:56:11
2009,2:27:00,04:38:35
2009,2:16:02,05:07:53
2009,2:03:33,04:34:54
2009,2:09:09,06:17:32
2009,2:43:56,05:54:44
2009,1:23:43,03:03:53
2009,1:16:11,02:44:47
2009,1:43:57,03:52:33
